date,state,State Date,fips,cases,deaths,population,CaseCapita,Pact,Color
2020-04-10,South Carolina,South Carolina43931,45,3065,72,5210100,0.00058828,NA,Republican
2020-04-11,South Carolina,South Carolina43932,45,3207,80,5210100,0.000615535,NA,Republican
2020-04-12,South Carolina,South Carolina43933,45,3319,82,5210100,0.000637032,NA,Republican
2020-04-13,South Carolina,South Carolina43934,45,3439,87,5210100,0.000660064,NA,Republican
2020-04-14,South Carolina,South Carolina43935,45,3553,97,5210100,0.000681945,NA,Republican
2020-04-15,South Carolina,South Carolina43936,45,3656,107,5210100,0.000701714,NA,Republican
2020-04-16,South Carolina,South Carolina43937,45,3931,109,5210100,0.000754496,NA,Republican
2020-04-17,South Carolina,South Carolina43938,45,4086,116,5210100,0.000784246,NA,Republican
2020-04-18,South Carolina,South Carolina43939,45,4246,119,5210100,0.000814956,NA,Republican
2020-04-19,South Carolina,South Carolina43940,45,4377,120,5210100,0.000840099,NA,Republican
2020-04-20,South Carolina,South Carolina43941,45,4439,124,5210100,0.000851999,NA,Republican
2020-04-21,South Carolina,South Carolina43942,45,4608,135,5210100,0.000884436,NA,Republican
2020-04-22,South Carolina,South Carolina43943,45,4761,140,5210100,0.000913802,NA,Republican
2020-04-23,South Carolina,South Carolina43944,45,4917,150,5210100,0.000943744,NA,Republican
2020-04-24,South Carolina,South Carolina43945,45,5070,157,5210100,0.00097311,NA,Republican
2020-04-25,South Carolina,South Carolina43946,45,5253,166,5210100,0.001008234,NA,Republican
2020-04-26,South Carolina,South Carolina43947,45,5490,174,5210100,0.001053723,NA,Republican
2020-04-27,South Carolina,South Carolina43948,45,5613,177,5210100,0.001077331,NA,Republican
2020-04-28,South Carolina,South Carolina43949,45,5735,192,5210100,0.001100747,NA,Republican
2020-04-29,South Carolina,South Carolina43950,45,5881,232,5210100,0.001128769,NA,Republican
2020-04-30,South Carolina,South Carolina43951,45,6095,244,5210100,0.001169843,NA,Republican
2020-05-01,South Carolina,South Carolina43952,45,6258,256,5210100,0.001201129,NA,Republican
2020-05-02,South Carolina,South Carolina43953,45,6489,267,5210100,0.001245466,NA,Republican
2020-05-03,South Carolina,South Carolina43954,45,6626,275,5210100,0.001271761,NA,Republican
2020-05-04,South Carolina,South Carolina43955,45,6757,283,5210100,0.001296904,NA,Republican
2020-05-05,South Carolina,South Carolina43956,45,6841,296,5210100,0.001313027,NA,Republican
2020-05-06,South Carolina,South Carolina43957,45,6936,305,5210100,0.00133126,NA,Republican
2020-05-07,South Carolina,South Carolina43958,45,7142,316,5210100,0.001370799,NA,Republican
2020-05-08,South Carolina,South Carolina43959,45,7367,320,5210100,0.001413984,NA,Republican
2020-05-09,South Carolina,South Carolina43960,45,7531,330,5210100,0.001445462,NA,Republican
2020-05-10,South Carolina,South Carolina43961,45,7653,331,5210100,0.001468878,NA,Republican
2020-05-11,South Carolina,South Carolina43962,45,7792,346,5210100,0.001495557,NA,Republican
2020-05-12,South Carolina,South Carolina43963,45,7927,355,5210100,0.001521468,NA,Republican
2020-05-13,South Carolina,South Carolina43964,45,8030,362,5210100,0.001541237,NA,Republican
2020-05-14,South Carolina,South Carolina43965,45,8189,371,5210100,0.001571755,NA,Republican
2020-05-15,South Carolina,South Carolina43966,45,8407,380,5210100,0.001613597,NA,Republican
2020-05-16,South Carolina,South Carolina43967,45,8661,380,5210100,0.001662348,NA,Republican
2020-05-17,South Carolina,South Carolina43968,45,8816,385,5210100,0.001692098,NA,Republican
2020-05-18,South Carolina,South Carolina43969,45,8942,391,5210100,0.001716282,NA,Republican
2020-05-19,South Carolina,South Carolina43970,45,9056,399,5210100,0.001738162,NA,Republican
2020-05-20,South Carolina,South Carolina43971,45,9175,407,5210100,0.001761003,NA,Republican
2020-05-21,South Carolina,South Carolina43972,45,9379,416,5210100,0.001800157,NA,Republican
2020-05-22,South Carolina,South Carolina43973,45,9638,419,5210100,0.001849869,NA,Republican
2020-05-23,South Carolina,South Carolina43974,45,9895,425,5210100,0.001899196,NA,Republican
2020-05-24,South Carolina,South Carolina43975,45,10096,435,5210100,0.001937775,NA,Republican
2020-05-25,South Carolina,South Carolina43976,45,10178,440,5210100,0.001953513,NA,Republican
2020-05-26,South Carolina,South Carolina43977,45,10416,446,5210100,0.001999194,NA,Republican
2020-05-27,South Carolina,South Carolina43978,45,10623,466,5210100,0.002038924,NA,Republican
2020-05-28,South Carolina,South Carolina43979,45,10788,470,5210100,0.002070594,NA,Republican
2020-05-29,South Carolina,South Carolina43980,45,11131,483,5210100,0.002136427,NA,Republican
2020-05-30,South Carolina,South Carolina43981,45,11394,487,5210100,0.002186906,NA,Republican
2020-05-31,South Carolina,South Carolina43982,45,11861,494,5210100,0.00227654,NA,Republican
2020-06-01,South Carolina,South Carolina43983,45,12148,500,5210100,0.002331625,NA,Republican
2020-06-02,South Carolina,South Carolina43984,45,12415,501,5210100,0.002382872,NA,Republican
2020-06-03,South Carolina,South Carolina43985,45,12651,518,5210100,0.002428168,NA,Republican
2020-06-04,South Carolina,South Carolina43986,45,13005,525,5210100,0.002496113,NA,Republican
2020-06-05,South Carolina,South Carolina43987,45,13453,538,5210100,0.0025821,NA,Republican
2020-06-06,South Carolina,South Carolina43988,45,13916,545,5210100,0.002670966,NA,Republican
2020-06-07,South Carolina,South Carolina43989,45,14286,546,5210100,0.002741982,NA,Republican
2020-06-08,South Carolina,South Carolina43990,45,14800,557,5210100,0.002840636,NA,Republican
2020-06-09,South Carolina,South Carolina43991,45,15228,568,5210100,0.002922785,NA,Republican
2020-06-10,South Carolina,South Carolina43992,45,15759,575,5210100,0.003024702,NA,Republican
2020-06-11,South Carolina,South Carolina43993,45,16441,588,5210100,0.003155602,NA,Republican
2020-06-12,South Carolina,South Carolina43994,45,17170,593,5210100,0.003295522,NA,Republican
2020-06-13,South Carolina,South Carolina43995,45,17955,599,5210100,0.003446191,NA,Republican
2020-06-14,South Carolina,South Carolina43996,45,18796,600,5210100,0.003607608,NA,Republican
2020-06-15,South Carolina,South Carolina43997,45,19381,602,5210100,0.00371989,NA,Republican
2020-06-16,South Carolina,South Carolina43998,45,19995,607,5210100,0.003837738,NA,Republican
2020-06-17,South Carolina,South Carolina43999,45,20556,617,5210100,0.003945414,NA,Republican
2020-06-18,South Carolina,South Carolina44000,45,21548,621,5210100,0.004135813,NA,Republican
2020-06-19,South Carolina,South Carolina44001,45,22631,639,5210100,0.004343679,NA,Republican
2020-06-20,South Carolina,South Carolina44002,45,23786,644,5210100,0.004565363,NA,Republican
2020-06-21,South Carolina,South Carolina44003,45,24693,653,5210100,0.004739448,NA,Republican
2020-06-22,South Carolina,South Carolina44004,45,25701,659,5210100,0.004932919,NA,Republican
2020-06-23,South Carolina,South Carolina44005,45,26613,673,5210100,0.005107963,NA,Republican
2020-06-24,South Carolina,South Carolina44006,45,27897,683,5210100,0.005354408,NA,Republican
2020-06-25,South Carolina,South Carolina44007,45,29022,693,5210100,0.005570335,NA,Republican
2020-06-26,South Carolina,South Carolina44008,45,30335,694,5210100,0.005822345,NA,Republican
2020-06-27,South Carolina,South Carolina44009,45,31939,711,5210100,0.006130209,NA,Republican
2020-06-28,South Carolina,South Carolina44010,45,33320,716,5210100,0.006395271,NA,Republican
2020-06-29,South Carolina,South Carolina44011,45,34644,720,5210100,0.006649393,NA,Republican
2020-06-30,South Carolina,South Carolina44012,45,36399,739,5210100,0.006986238,NA,Republican
2020-07-01,South Carolina,South Carolina44013,45,37919,766,5210100,0.007277979,NA,Republican
2020-07-02,South Carolina,South Carolina44014,45,39701,784,5210100,0.007620007,NA,Republican
2020-07-03,South Carolina,South Carolina44015,45,41532,793,5210100,0.00797144,NA,Republican
2020-07-04,South Carolina,South Carolina44016,45,43386,813,5210100,0.008327287,NA,Republican
2020-07-05,South Carolina,South Carolina44017,45,44847,820,5210100,0.008607704,NA,Republican
2020-07-06,South Carolina,South Carolina44018,45,46380,827,5210100,0.00890194,NA,Republican
2020-07-07,South Carolina,South Carolina44019,45,47352,846,5210100,0.009088501,NA,Republican
2020-07-08,South Carolina,South Carolina44020,45,48909,884,5210100,0.009387344,NA,Republican
2020-07-09,South Carolina,South Carolina44021,45,50691,905,5210100,0.009729372,NA,Republican
2020-07-10,South Carolina,South Carolina44022,45,52419,929,5210100,0.010061035,NA,Republican
2020-07-11,South Carolina,South Carolina44023,45,54699,951,5210100,0.010498647,NA,Republican
2020-07-12,South Carolina,South Carolina44024,45,56648,961,5210100,0.010872728,NA,Republican
2020-07-13,South Carolina,South Carolina44025,45,58168,972,5210100,0.011164469,NA,Republican
2020-07-14,South Carolina,South Carolina44026,45,60389,993,5210100,0.011590756,NA,Republican
2020-07-15,South Carolina,South Carolina44027,45,62245,998,5210100,0.011946988,NA,Republican
2020-07-16,South Carolina,South Carolina44028,45,64083,1070,5210100,0.012299764,NA,Republican
2020-07-17,South Carolina,South Carolina44029,45,66060,1096,5210100,0.012679219,NA,Republican
2020-07-18,South Carolina,South Carolina44030,45,67612,1135,5210100,0.012977102,NA,Republican
2020-07-19,South Carolina,South Carolina44031,45,69986,1155,5210100,0.013432756,NA,Republican
2020-07-20,South Carolina,South Carolina44032,45,71445,1164,5210100,0.013712789,NA,Republican
2020-07-21,South Carolina,South Carolina44033,45,73337,1221,5210100,0.014075929,NA,Republican
2020-07-22,South Carolina,South Carolina44034,45,75042,1285,5210100,0.014403178,NA,Republican
2020-07-23,South Carolina,South Carolina44035,45,76606,1334,5210100,0.014703365,NA,Republican
2020-07-24,South Carolina,South Carolina44036,45,78607,1385,5210100,0.015087426,NA,Republican
2020-07-25,South Carolina,South Carolina44037,45,80008,1465,5210100,0.015356327,NA,Republican
2020-07-26,South Carolina,South Carolina44038,45,81199,1491,5210100,0.015584922,NA,Republican
2020-07-27,South Carolina,South Carolina44039,45,82417,1506,5210100,0.015818698,NA,Republican
2020-07-28,South Carolina,South Carolina44040,45,84109,1565,5210100,0.016143452,NA,Republican
2020-07-29,South Carolina,South Carolina44041,45,85846,1615,5210100,0.016476843,NA,Republican
2020-07-30,South Carolina,South Carolina44042,45,87572,1667,5210100,0.016808123,NA,Republican
2020-07-31,South Carolina,South Carolina44043,45,89016,1712,5210100,0.017085277,NA,Republican
2020-08-01,South Carolina,South Carolina44044,45,90599,1751,5210100,0.01738911,NA,Republican
2020-08-02,South Carolina,South Carolina44045,45,91788,1777,5210100,0.01761732,NA,Republican
2020-08-03,South Carolina,South Carolina44046,45,92951,1793,5210100,0.01784054,NA,Republican
2020-08-04,South Carolina,South Carolina44047,45,94190,1847,5210100,0.018078348,NA,Republican
2020-08-05,South Carolina,South Carolina44048,45,95472,1894,5210100,0.018324408,NA,Republican
2020-08-06,South Carolina,South Carolina44049,45,96797,1943,5210100,0.018578722,NA,Republican
2020-08-07,South Carolina,South Carolina44050,45,98219,1962,5210100,0.018851654,NA,Republican
2020-08-08,South Carolina,South Carolina44051,45,99460,2007,5210100,0.019089845,NA,Republican
2020-03-10,South Dakota,South Dakota43900,46,5,1,903027,5.54E-06,NA,Republican
2020-03-11,South Dakota,South Dakota43901,46,8,1,903027,8.86E-06,NA,Republican
2020-03-12,South Dakota,South Dakota43902,46,8,1,903027,8.86E-06,NA,Republican
2020-03-13,South Dakota,South Dakota43903,46,9,1,903027,9.97E-06,NA,Republican
2020-03-14,South Dakota,South Dakota43904,46,9,1,903027,9.97E-06,NA,Republican
2020-03-15,South Dakota,South Dakota43905,46,9,1,903027,9.97E-06,NA,Republican
2020-03-16,South Dakota,South Dakota43906,46,10,1,903027,1.11E-05,NA,Republican
2020-03-17,South Dakota,South Dakota43907,46,11,1,903027,1.22E-05,NA,Republican
2020-03-18,South Dakota,South Dakota43908,46,11,1,903027,1.22E-05,NA,Republican
2020-03-19,South Dakota,South Dakota43909,46,14,1,903027,1.55E-05,NA,Republican
2020-03-20,South Dakota,South Dakota43910,46,14,1,903027,1.55E-05,NA,Republican
2020-03-21,South Dakota,South Dakota43911,46,14,1,903027,1.55E-05,NA,Republican
2020-03-22,South Dakota,South Dakota43912,46,21,1,903027,2.33E-05,NA,Republican
2020-03-23,South Dakota,South Dakota43913,46,28,1,903027,3.10E-05,NA,Republican
2020-03-24,South Dakota,South Dakota43914,46,30,1,903027,3.32E-05,NA,Republican
2020-03-25,South Dakota,South Dakota43915,46,41,1,903027,4.54E-05,NA,Republican
2020-03-26,South Dakota,South Dakota43916,46,46,1,903027,5.09E-05,NA,Republican
2020-03-27,South Dakota,South Dakota43917,46,58,1,903027,6.42E-05,NA,Republican
2020-03-28,South Dakota,South Dakota43918,46,68,1,903027,7.53E-05,NA,Republican
2020-03-29,South Dakota,South Dakota43919,46,90,1,903027,9.97E-05,NA,Republican
2020-03-30,South Dakota,South Dakota43920,46,100,1,903027,0.000110739,NA,Republican
2020-03-31,South Dakota,South Dakota43921,46,107,1,903027,0.00011849,NA,Republican
2020-04-01,South Dakota,South Dakota43922,46,129,1,903027,0.000142853,NA,Republican
2020-04-02,South Dakota,South Dakota43923,46,165,2,903027,0.000182719,NA,Republican
2020-04-03,South Dakota,South Dakota43924,46,187,2,903027,0.000207081,NA,Republican
2020-04-04,South Dakota,South Dakota43925,46,212,2,903027,0.000234766,NA,Republican
2020-04-05,South Dakota,South Dakota43926,46,240,2,903027,0.000265773,NA,Republican
2020-04-06,South Dakota,South Dakota43927,46,288,4,903027,0.000318927,NA,Republican
2020-04-07,South Dakota,South Dakota43928,46,320,6,903027,0.000354364,NA,Republican
2020-04-08,South Dakota,South Dakota43929,46,393,6,903027,0.000435203,NA,Republican
2020-04-09,South Dakota,South Dakota43930,46,447,6,903027,0.000495002,NA,Republican
2020-04-10,South Dakota,South Dakota43931,46,536,6,903027,0.000593559,NA,Republican
2020-04-11,South Dakota,South Dakota43932,46,626,6,903027,0.000693224,NA,Republican
2020-04-12,South Dakota,South Dakota43933,46,729,6,903027,0.000807285,NA,Republican
2020-04-13,South Dakota,South Dakota43934,46,867,6,903027,0.000960104,NA,Republican
2020-04-14,South Dakota,South Dakota43935,46,987,6,903027,0.001092991,NA,Republican
2020-04-15,South Dakota,South Dakota43936,46,1168,6,903027,0.001293428,NA,Republican
2020-04-16,South Dakota,South Dakota43937,46,1311,7,903027,0.001451784,NA,Republican
2020-04-17,South Dakota,South Dakota43938,46,1411,7,903027,0.001562522,NA,Republican
2020-04-18,South Dakota,South Dakota43939,46,1541,7,903027,0.001706483,NA,Republican
2020-04-19,South Dakota,South Dakota43940,46,1635,7,903027,0.001810577,NA,Republican
2020-04-20,South Dakota,South Dakota43941,46,1685,7,903027,0.001865946,NA,Republican
2020-04-21,South Dakota,South Dakota43942,46,1755,8,903027,0.001943463,NA,Republican
2020-04-22,South Dakota,South Dakota43943,46,1858,9,903027,0.002057524,NA,Republican
2020-04-23,South Dakota,South Dakota43944,46,1956,9,903027,0.002166048,NA,Republican
2020-04-24,South Dakota,South Dakota43945,46,2040,10,903027,0.002259069,NA,Republican
2020-04-25,South Dakota,South Dakota43946,46,2147,10,903027,0.002377559,NA,Republican
2020-04-26,South Dakota,South Dakota43947,46,2213,11,903027,0.002450647,NA,Republican
2020-04-27,South Dakota,South Dakota43948,46,2246,11,903027,0.00248719,NA,Republican
2020-04-28,South Dakota,South Dakota43949,46,2314,11,903027,0.002562493,NA,Republican
2020-04-29,South Dakota,South Dakota43950,46,2375,13,903027,0.002630043,NA,Republican
2020-04-30,South Dakota,South Dakota43951,46,2450,17,903027,0.002713097,NA,Republican
2020-05-01,South Dakota,South Dakota43952,46,2525,21,903027,0.002796151,NA,Republican
2020-05-02,South Dakota,South Dakota43953,46,2587,21,903027,0.002864809,NA,Republican
2020-05-03,South Dakota,South Dakota43954,46,2630,21,903027,0.002912427,NA,Republican
2020-05-04,South Dakota,South Dakota43955,46,2667,21,903027,0.0029534,NA,Republican
2020-05-05,South Dakota,South Dakota43956,46,2720,24,903027,0.003012092,NA,Republican
2020-05-06,South Dakota,South Dakota43957,46,2779,29,903027,0.003077427,NA,Republican
2020-05-07,South Dakota,South Dakota43958,46,2905,31,903027,0.003216958,NA,Republican
2020-05-08,South Dakota,South Dakota43959,46,3144,31,903027,0.003481623,NA,Republican
2020-05-09,South Dakota,South Dakota43960,46,3393,34,903027,0.003757363,NA,Republican
2020-05-10,South Dakota,South Dakota43961,46,3517,34,903027,0.003894679,NA,Republican
2020-05-11,South Dakota,South Dakota43962,46,3614,34,903027,0.004002095,NA,Republican
2020-05-12,South Dakota,South Dakota43963,46,3663,39,903027,0.004056357,NA,Republican
2020-05-13,South Dakota,South Dakota43964,46,3732,39,903027,0.004132767,NA,Republican
2020-05-14,South Dakota,South Dakota43965,46,3792,43,903027,0.00419921,NA,Republican
2020-05-15,South Dakota,South Dakota43966,46,3887,44,903027,0.004304412,NA,Republican
2020-05-16,South Dakota,South Dakota43967,46,3959,44,903027,0.004384144,NA,Republican
2020-05-17,South Dakota,South Dakota43968,46,3987,44,903027,0.00441515,NA,Republican
2020-05-18,South Dakota,South Dakota43969,46,4027,44,903027,0.004459446,NA,Republican
2020-05-19,South Dakota,South Dakota43970,46,4085,46,903027,0.004523674,NA,Republican
2020-05-20,South Dakota,South Dakota43971,46,4177,46,903027,0.004625554,NA,Republican
2020-05-21,South Dakota,South Dakota43972,46,4177,47,903027,0.004625554,NA,Republican
2020-05-22,South Dakota,South Dakota43973,46,4356,50,903027,0.004823776,NA,Republican
2020-05-23,South Dakota,South Dakota43974,46,4468,50,903027,0.004947803,NA,Republican
2020-05-24,South Dakota,South Dakota43975,46,4563,50,903027,0.005053005,NA,Republican
2020-05-25,South Dakota,South Dakota43976,46,4586,50,903027,0.005078475,NA,Republican
2020-05-26,South Dakota,South Dakota43977,46,4653,50,903027,0.00515267,NA,Republican
2020-05-27,South Dakota,South Dakota43978,46,4710,54,903027,0.005215791,NA,Republican
2020-05-28,South Dakota,South Dakota43979,46,4793,54,903027,0.005307704,NA,Republican
2020-05-29,South Dakota,South Dakota43980,46,4866,59,903027,0.005388543,NA,Republican
2020-05-30,South Dakota,South Dakota43981,46,4960,62,903027,0.005492638,NA,Republican
2020-05-31,South Dakota,South Dakota43982,46,4993,62,903027,0.005529181,NA,Republican
2020-06-01,South Dakota,South Dakota43983,46,5034,62,903027,0.005574584,NA,Republican
2020-06-02,South Dakota,South Dakota43984,46,5066,62,903027,0.005610021,NA,Republican
2020-06-03,South Dakota,South Dakota43985,46,5161,62,903027,0.005715222,NA,Republican
2020-06-04,South Dakota,South Dakota43986,46,5247,64,903027,0.005810457,NA,Republican
2020-06-05,South Dakota,South Dakota43987,46,5277,65,903027,0.005843679,NA,Republican
2020-06-06,South Dakota,South Dakota43988,46,5367,65,903027,0.005943344,NA,Republican
2020-06-07,South Dakota,South Dakota43989,46,5438,65,903027,0.006021968,NA,Republican
2020-06-08,South Dakota,South Dakota43990,46,5471,65,903027,0.006058512,NA,Republican
2020-06-09,South Dakota,South Dakota43991,46,5523,68,903027,0.006116096,NA,Republican
2020-06-10,South Dakota,South Dakota43992,46,5604,69,903027,0.006205795,NA,Republican
2020-06-11,South Dakota,South Dakota43993,46,5665,73,903027,0.006273345,NA,Republican
2020-06-12,South Dakota,South Dakota43994,46,5742,74,903027,0.006358614,NA,Republican
2020-06-13,South Dakota,South Dakota43995,46,5833,75,903027,0.006459386,NA,Republican
2020-06-14,South Dakota,South Dakota43996,46,5898,75,903027,0.006531366,NA,Republican
2020-06-15,South Dakota,South Dakota43997,46,5928,75,903027,0.006564588,NA,Republican
2020-06-16,South Dakota,South Dakota43998,46,5966,77,903027,0.006606668,NA,Republican
2020-06-17,South Dakota,South Dakota43999,46,6050,78,903027,0.006699689,NA,Republican
2020-06-18,South Dakota,South Dakota44000,46,6109,78,903027,0.006765025,NA,Republican
2020-06-19,South Dakota,South Dakota44001,46,6158,81,903027,0.006819287,NA,Republican
2020-06-20,South Dakota,South Dakota44002,46,6225,81,903027,0.006893482,NA,Republican
2020-06-21,South Dakota,South Dakota44003,46,6297,81,903027,0.006973213,NA,Republican
2020-06-22,South Dakota,South Dakota44004,46,6326,81,903027,0.007005328,NA,Republican
